,trt_imdb_score,trt_duration,trt_language,country,budget,gross,trt_content_rating,trt_genre
1290,6,longa_metragem,english,USA,40000000.0,15962471.0,PG-13,Biography
1291,5,longa_metragem,english,USA,40000000.0,14942422.0,R,Action
1292,5,longa_metragem,english,USA,40000000.0,14967182.0,R,Action
1294,4,longa_metragem,english,USA,51000000.0,14375181.0,PG-13,Action
1295,7,longa_metragem,english,USA,40000000.0,20999103.0,PG,Adventure
1296,5,longa_metragem,english,USA,40000000.0,14448589.0,PG-13,Comedy
1297,5,longa_metragem,english,USA,40000000.0,14358033.0,PG-13,Comedy
1299,4,longa_metragem,english,USA,30000000.0,14018364.0,PG,Comedy
1301,6,longa_metragem,english,USA,40000000.0,20113965.0,PG,Biography
1302,6,longa_metragem,english,USA,40000000.0,13376506.0,PG-13,Drama
1304,5,longa_metragem,english,USA,40000000.0,13838130.0,PG-13,Action
1306,5,longa_metragem,english,USA,40000000.0,9652000.0,PG-13,Comedy
1309,4,longa_metragem,english,USA,24000000.0,10431220.0,R,Action
1311,6,longa_metragem,english,USA,40000000.0,6114237.0,R,Drama
1315,5,longa_metragem,english,USA,40000000.0,18438149.0,PG-13,Comedy
1316,4,longa_metragem,english,USA,40000000.0,511920.0,PG,Adventure
1317,5,longa_metragem,english,USA,40000000.0,10640645.0,R,Action
1319,6,longa_metragem,english,USA,20000000.0,80050171.0,PG-13,Drama
1320,6,longa_metragem,english,USA,20000000.0,7564000.0,PG-13,Comedy
1321,6,longa_metragem,english,USA,25000000.0,876671.0,R,Adventure
1328,7,longa_metragem,english,USA,23000000.0,50693162.0,R,Action
1330,7,longa_metragem,english,USA,39000000.0,63411478.0,PG-13,Drama
1333,7,longa_metragem,english,USA,39000000.0,35287788.0,PG,Animation
1334,8,longa_metragem,english,USA,40000000.0,25335935.0,PG-13,Action
1335,5,longa_metragem,english,USA,39000000.0,5881504.0,PG-13,Biography
1337,6,longa_metragem,english,USA,40000000.0,29802761.0,PG-13,Comedy
1339,6,longa_metragem,english,USA,38000000.0,127214072.0,PG-13,Comedy
1340,6,longa_metragem,english,USA,38000000.0,88915214.0,R,Comedy
1341,5,longa_metragem,english,USA,39000000.0,30400000.0,PG,Comedy
1342,5,longa_metragem,english,USA,38000000.0,85570368.0,PG,Action
1343,6,longa_metragem,english,USA,35000000.0,75668868.0,PG,Action
1345,6,longa_metragem,english,USA,38000000.0,58700247.0,PG-13,Drama
1348,7,longa_metragem,english,USA,38000000.0,50668906.0,R,Biography
1349,5,longa_metragem,english,USA,38000000.0,39177215.0,PG-13,Crime
1350,6,longa_metragem,english,USA,35000000.0,40334024.0,PG-13,Comedy
1351,4,longa_metragem,english,USA,30000000.0,71038190.0,PG,Action
1352,5,longa_metragem,english,USA,38000000.0,24044532.0,R,Drama
1353,5,longa_metragem,english,USA,38000000.0,22770864.0,PG,Comedy
1355,6,longa_metragem,english,USA,38000000.0,17305211.0,R,Crime
1356,6,longa_metragem,english,USA,57000000.0,16991902.0,R,Drama
1357,7,longa_metragem,english,USA,10000000.0,47536959.0,R,Drama
1358,6,longa_metragem,english,USA,38000000.0,10300000.0,PG-13,Adventure
1359,8,longa_metragem,english,USA,15000000.0,13782838.0,R,Horror
1360,6,longa_metragem,english,USA,38000000.0,41997790.0,R,Action
1361,6,longa_metragem,english,USA,37000000.0,6482195.0,R,Crime
1362,5,longa_metragem,english,USA,38000000.0,623374.0,PG-13,Action
1363,6,longa_metragem,english,USA,55000000.0,7871693.0,PG,Adventure
1364,7,longa_metragem,english,USA,32000000.0,16377274.0,R,Drama
1366,7,longa_metragem,english,USA,40000000.0,9589875.0,PG,Biography
1367,5,longa_metragem,english,USA,38000000.0,34912982.0,PG-13,Action
1368,7,longa_metragem,english,USA,35000000.0,109712885.0,PG-13,Drama
1369,7,longa_metragem,english,USA,37000000.0,92173235.0,R,Crime
1370,5,longa_metragem,english,USA,40000000.0,41102171.0,PG-13,Comedy
1371,7,longa_metragem,english,USA,37000000.0,60338891.0,R,Comedy
1372,6,longa_metragem,english,USA,37000000.0,48006503.0,PG,Adventure
1374,8,longa_metragem,english,USA,37000000.0,22450975.0,R,Drama
1375,5,longa_metragem,english,USA,37000000.0,44867349.0,R,Action
1376,6,longa_metragem,english,USA,38000000.0,46813366.0,R,Comedy
1377,6,longa_metragem,english,USA,37000000.0,72279690.0,PG,Drama
1378,5,longa_metragem,english,USA,37000000.0,191449475.0,PG-13,Drama
1379,7,longa_metragem,english,USA,36000000.0,71026631.0,PG-13,Crime
1380,6,longa_metragem,english,USA,65000000.0,68208190.0,PG-13,Action
1381,7,longa_metragem,english,USA,37000000.0,150368971.0,R,Comedy
1383,6,longa_metragem,english,USA,36000000.0,50129186.0,R,Action
1385,6,longa_metragem,english,USA,36000000.0,50213619.0,R,Comedy
1386,6,longa_metragem,english,USA,36000000.0,42019483.0,PG,Drama
1387,5,longa_metragem,english,USA,34000000.0,23360779.0,R,Action
1388,6,longa_metragem,english,USA,36000000.0,26183197.0,R,Action
1389,5,longa_metragem,english,USA,37000000.0,20991497.0,PG-13,Comedy
1390,6,longa_metragem,english,USA,36000000.0,13052741.0,PG-13,Drama
1391,6,longa_metragem,english,USA,36000000.0,14378353.0,PG-13,Drama
1392,6,longa_metragem,english,USA,37000000.0,33037754.0,PG-13,Drama
1393,7,longa_metragem,english,USA,36000000.0,12339633.0,PG-13,Drama
1394,5,longa_metragem,english,USA,36000000.0,2954405.0,R,Biography
1395,4,longa_metragem,english,USA,37000000.0,30105968.0,G,Adventure
1396,5,longa_metragem,english,USA,35200000.0,37788228.0,PG-13,Comedy
1397,7,longa_metragem,english,USA,35000000.0,277313371.0,R,Comedy
1399,6,longa_metragem,english,USA,33000000.0,205399422.0,PG-13,Action
1400,7,longa_metragem,english,USA,35000000.0,251188924.0,PG-13,Action
1402,6,longa_metragem,english,USA,35000000.0,144731527.0,R,Action
1403,7,longa_metragem,english,USA,29000000.0,255950375.0,PG-13,Biography
1405,5,longa_metragem,english,USA,35000000.0,112692062.0,PG,Action
1406,6,longa_metragem,english,USA,35000000.0,117528646.0,R,Comedy
1407,7,longa_metragem,english,USA,38000000.0,171031347.0,PG-13,Adventure
1408,6,longa_metragem,english,USA,35000000.0,124732962.0,PG-13,Comedy
1409,6,longa_metragem,english,USA,35000000.0,82300000.0,PG,Adventure
1410,5,longa_metragem,english,USA,35000000.0,134455175.0,R,Comedy
1411,7,longa_metragem,english,USA,35000000.0,79100000.0,R,Crime
1412,6,longa_metragem,english,USA,35000000.0,81159365.0,PG-13,Crime
1414,5,longa_metragem,english,USA,35000000.0,67962333.0,PG-13,Comedy
1415,7,longa_metragem,english,USA,27000000.0,78651430.0,R,Drama
1416,8,longa_metragem,english,USA,35000000.0,64604977.0,R,Crime
1417,6,longa_metragem,english,USA,35000000.0,63939454.0,PG,Adventure
1418,6,longa_metragem,english,USA,35000000.0,63826569.0,PG-13,Comedy
1419,5,longa_metragem,english,USA,35000000.0,60054449.0,R,Action
1420,7,longa_metragem,english,USA,1800000.0,26505000.0,NC-17,Horror
1421,6,longa_metragem,english,USA,33000000.0,61280963.0,R,Horror
1422,6,longa_metragem,english,USA,35000000.0,56876365.0,PG-13,Action
1423,7,longa_metragem,english,USA,35000000.0,59699513.0,PG,Biography
1425,6,longa_metragem,english,USA,35000000.0,52277485.0,PG,Biography
1426,6,longa_metragem,english,USA,35000000.0,55802754.0,R,Comedy
1427,6,longa_metragem,english,USA,35000000.0,55291815.0,R,Comedy
1428,7,longa_metragem,english,USA,35000000.0,83299761.0,PG-13,Biography
1429,7,longa_metragem,english,USA,33000000.0,48169908.0,PG-13,Biography
1430,6,longa_metragem,english,USA,35000000.0,67523385.0,R,Comedy
1431,5,longa_metragem,english,USA,35000000.0,49474048.0,PG,Comedy
1432,6,longa_metragem,english,USA,35000000.0,45802315.0,R,Action
1433,5,longa_metragem,english,USA,35000000.0,43792641.0,PG-13,Comedy
1434,5,longa_metragem,english,USA,33000000.0,57651794.0,PG-13,Comedy
1435,5,longa_metragem,english,USA,30000000.0,43894863.0,PG-13,Comedy
1436,7,longa_metragem,english,USA,35000000.0,41954997.0,R,Biography
1438,7,longa_metragem,english,USA,10700000.0,76600000.0,PG,Fantasy
1439,6,longa_metragem,english,USA,35000000.0,39692139.0,R,Comedy
1441,6,longa_metragem,english,USA,40000000.0,37553932.0,PG-13,Action
1442,5,longa_metragem,english,USA,35000000.0,37481242.0,PG-13,Comedy
1443,5,longa_metragem,english,USA,35000000.0,39026186.0,PG-13,Comedy
1445,4,longa_metragem,english,USA,50000000.0,33422806.0,PG-13,Adventure
1450,6,longa_metragem,english,USA,30000000.0,37617947.0,PG,Drama
1452,7,longa_metragem,english,USA,27000000.0,33987757.0,R,Drama
1453,6,longa_metragem,english,USA,35000000.0,37304950.0,R,Biography
1454,6,longa_metragem,english,USA,35000000.0,30691439.0,R,Horror
1455,5,longa_metragem,english,USA,35000000.0,30307804.0,R,Drama
1456,6,longa_metragem,english,USA,35000000.0,30669413.0,R,Action
1457,6,longa_metragem,english,USA,35000000.0,28687835.0,R,Crime
1458,6,longa_metragem,english,USA,35000000.0,26494611.0,PG-13,Comedy
1460,6,longa_metragem,english,USA,35000000.0,25266129.0,PG-13,Comedy
1461,5,longa_metragem,english,USA,35000000.0,25863915.0,PG-13,Action
1462,6,longa_metragem,english,USA,30000000.0,25078937.0,R,Crime
1465,6,longa_metragem,english,USA,35000000.0,24276500.0,R,Biography
1466,5,longa_metragem,english,USA,30000000.0,20981633.0,PG-13,Drama
1467,6,longa_metragem,english,USA,35000000.0,22913677.0,PG,Comedy
1469,5,longa_metragem,english,USA,35000000.0,28064226.0,PG-13,Action
1471,7,longa_metragem,english,USA,55000000.0,19389454.0,R,Comedy
1472,4,longa_metragem,english,USA,35000000.0,25871834.0,PG-13,Action
1473,6,longa_metragem,english,USA,35000000.0,19692608.0,R,Crime
1474,5,longa_metragem,english,USA,35000000.0,19294901.0,PG-13,Comedy
1475,6,longa_metragem,english,USA,35000000.0,20275446.0,PG-13,Action
1476,5,longa_metragem,english,USA,35000000.0,34507079.0,PG-13,Action
1478,6,longa_metragem,english,USA,35000000.0,17609982.0,R,Action
1480,3,longa_metragem,english,USA,35000000.0,17596256.0,PG,Comedy
1483,6,longa_metragem,english,USA,35000000.0,14998070.0,R,Drama
1484,5,longa_metragem,english,USA,35000000.0,14587732.0,PG-13,Action
1485,6,longa_metragem,english,USA,35000000.0,18317151.0,R,Comedy
1486,6,longa_metragem,english,USA,35000000.0,11405825.0,R,Drama
1487,6,longa_metragem,english,USA,35000000.0,13264986.0,PG-13,Action
1489,5,longa_metragem,english,USA,35000000.0,10268846.0,R,Action
1490,6,longa_metragem,english,USA,32000000.0,13303319.0,PG-13,Drama
1492,5,longa_metragem,english,USA,35000000.0,10499968.0,R,Action
1493,5,longa_metragem,english,USA,38000000.0,7659747.0,R,Action
1494,6,longa_metragem,english,USA,35000000.0,7948159.0,R,Action
1495,4,longa_metragem,english,USA,35000000.0,11631245.0,PG,Action
1496,7,longa_metragem,english,USA,35000000.0,10137502.0,PG,Adventure
1497,4,longa_metragem,english,USA,35000000.0,6448817.0,PG,Action
1498,6,longa_metragem,english,USA,35000000.0,7458269.0,PG-13,Comedy
1500,6,longa_metragem,english,USA,35000000.0,4651977.0,PG-13,Drama
1501,8,longa_metragem,english,USA,35000000.0,4496583.0,R,Crime
1506,6,longa_metragem,english,USA,35000000.0,630779.0,R,Drama
1511,6,longa_metragem,english,USA,34000000.0,102413606.0,PG-13,Action
1512,5,longa_metragem,english,USA,35000000.0,10214013.0,R,Comedy
1513,7,longa_metragem,english,USA,30000000.0,32000000.0,PG,Drama
1514,7,longa_metragem,english,USA,35000000.0,10139254.0,PG-13,Drama
1515,5,longa_metragem,english,USA,34000000.0,11227940.0,R,Action
1516,5,longa_metragem,english,USA,35000000.0,183125.0,R,Action
1518,7,longa_metragem,english,USA,34000000.0,37432299.0,PG-13,Drama
1519,5,longa_metragem,english,USA,34000000.0,10654581.0,R,Drama
1520,5,longa_metragem,english,USA,34000000.0,6543194.0,PG-13,Adventure
1521,5,longa_metragem,english,USA,35000000.0,13101142.0,PG-13,Comedy
1524,7,longa_metragem,english,USA,40000000.0,141340178.0,R,Drama
1525,5,longa_metragem,english,USA,33000000.0,51758599.0,R,Action
1526,5,longa_metragem,english,USA,30000000.0,117559438.0,PG-13,Action
1528,4,longa_metragem,english,USA,30000000.0,21426805.0,PG-13,Action
1529,6,longa_metragem,english,USA,33000000.0,35057332.0,PG-13,Drama
1531,5,longa_metragem,english,USA,33000000.0,28927720.0,R,Crime
1532,6,longa_metragem,english,USA,33000000.0,33682273.0,R,Action
1533,6,longa_metragem,english,USA,10000000.0,4280577.0,PG-13,Drama
1534,6,longa_metragem,english,USA,30000000.0,17120019.0,R,Action
1535,6,longa_metragem,english,USA,38000000.0,8406264.0,R,Comedy
1536,8,longa_metragem,english,USA,32500000.0,309125409.0,PG,Action
1538,7,longa_metragem,english,USA,32000000.0,34180954.0,R,Drama
1540,6,longa_metragem,english,USA,33000000.0,173381405.0,PG,Comedy
1541,6,longa_metragem,english,USA,32000000.0,104632573.0,PG,Drama
1543,7,longa_metragem,english,USA,32000000.0,60328558.0,PG-13,Comedy
1545,6,longa_metragem,english,USA,32500000.0,169076745.0,R,Comedy
1546,6,longa_metragem,english,USA,32000000.0,101470202.0,R,Comedy
1547,6,longa_metragem,english,USA,29000000.0,50041732.0,R,Horror
1548,7,longa_metragem,english,USA,32000000.0,48814909.0,R,Biography
1549,6,longa_metragem,english,USA,20000000.0,57744720.0,PG-13,Action
1550,5,longa_metragem,english,USA,35000000.0,21784432.0,R,Comedy
1551,4,longa_metragem,english,USA,32000000.0,37911876.0,PG-13,Action
1552,7,longa_metragem,english,USA,32000000.0,54696902.0,PG-13,Mystery
1553,7,longa_metragem,english,USA,32000000.0,36733909.0,R,Adventure
1554,6,longa_metragem,english,USA,32000000.0,35063732.0,R,Mystery
1557,6,longa_metragem,english,USA,32000000.0,32701088.0,PG,Drama
1558,7,longa_metragem,english,USA,32000000.0,31493782.0,R,Crime
1562,6,longa_metragem,english,USA,55000000.0,16640210.0,R,Drama
1563,6,longa_metragem,english,USA,32000000.0,13763130.0,R,Action
1565,5,longa_metragem,english,USA,30000000.0,4357000.0,PG,Comedy
1566,5,longa_metragem,english,USA,30000000.0,22525921.0,PG-13,Comedy
1567,6,longa_metragem,english,USA,32000000.0,3562749.0,G,Animation
1568,6,longa_metragem,english,USA,32000000.0,2899970.0,R,Drama
1569,6,longa_metragem,english,USA,32000000.0,1304837.0,R,Drama
1571,8,longa_metragem,english,USA,31500000.0,78800000.0,R,Drama
1572,6,longa_metragem,english,USA,32000000.0,17797316.0,R,Comedy
1573,7,longa_metragem,english,USA,6500000.0,82528097.0,PG,Drama
1575,7,longa_metragem,english,USA,31000000.0,87100000.0,PG,Biography
1576,7,longa_metragem,english,USA,31000000.0,93749203.0,R,Drama
1578,8,longa_metragem,english,USA,25000000.0,59073773.0,R,Adventure
1579,6,longa_metragem,english,USA,31000000.0,24185781.0,PG-13,Drama
1580,6,longa_metragem,english,USA,31000000.0,53133888.0,PG-13,Comedy
1581,7,longa_metragem,english,USA,31000000.0,44983704.0,PG-13,Crime
1583,6,longa_metragem,english,USA,31000000.0,58879132.0,R,Adventure
1584,6,longa_metragem,english,USA,30250000.0,72077000.0,R,Comedy
1585,7,longa_metragem,english,USA,45000000.0,170684505.0,PG-13,Comedy
1586,6,longa_metragem,english,USA,34200000.0,163479795.0,PG-13,Comedy
1587,6,longa_metragem,english,USA,30000000.0,145096820.0,R,Comedy
1588,8,longa_metragem,english,USA,30000000.0,191796233.0,G,Adventure
1589,7,longa_metragem,english,USA,25000000.0,121248145.0,R,Action
1590,6,longa_metragem,english,USA,30000000.0,125014030.0,PG-13,Drama
1591,6,longa_metragem,english,USA,31000000.0,11854694.0,PG,Drama
1592,7,longa_metragem,english,USA,30000000.0,115648585.0,PG,Biography
1593,7,longa_metragem,english,USA,30000000.0,122012643.0,PG,Action
1594,7,longa_metragem,english,USA,30000000.0,116631310.0,PG-13,Biography
1595,6,longa_metragem,english,USA,20000000.0,114324072.0,PG-13,Comedy
1596,6,longa_metragem,english,USA,38000000.0,113502246.0,PG-13,Comedy
1597,6,longa_metragem,english,USA,30000000.0,108360000.0,PG-13,Adventure
1598,6,longa_metragem,english,USA,37000000.0,108244774.0,G,Comedy
1599,6,longa_metragem,english,USA,26000000.0,105444419.0,PG,Comedy
1600,8,longa_metragem,english,USA,33000000.0,100125340.0,R,Crime
1602,7,longa_metragem,english,USA,30000000.0,85416609.0,PG,Adventure
1603,8,longa_metragem,english,USA,25000000.0,90135191.0,R,Crime
1604,8,longa_metragem,english,USA,30000000.0,100422786.0,PG-13,Drama
1605,6,longa_metragem,english,USA,30000000.0,106694016.0,R,Comedy
1606,7,longa_metragem,english,USA,29000000.0,64286.0,PG-13,Drama
1607,6,longa_metragem,english,USA,30000000.0,76806312.0,PG-13,Comedy
1608,4,longa_metragem,english,USA,30000000.0,79566871.0,G,Comedy
1610,6,longa_metragem,english,USA,30000000.0,74787599.0,R,Drama
1611,7,longa_metragem,english,USA,30000000.0,66528842.0,R,Drama
1612,7,longa_metragem,english,USA,25000000.0,83813460.0,R,Drama
1613,7,longa_metragem,english,USA,30000000.0,65010106.0,R,Comedy
1614,6,longa_metragem,english,USA,35000000.0,66359959.0,PG-13,Comedy
1615,7,longa_metragem,english,USA,30000000.0,66468315.0,R,Action
1616,5,longa_metragem,english,USA,30000000.0,64172251.0,PG-13,Comedy
1618,6,longa_metragem,english,USA,30000000.0,63536011.0,PG-13,Comedy
1619,7,longa_metragem,english,USA,30000000.0,62877175.0,R,Comedy
1621,6,longa_metragem,english,USA,45000000.0,74484168.0,R,Action
1622,6,longa_metragem,english,USA,30000000.0,60269340.0,PG-13,Comedy
1623,5,longa_metragem,english,USA,30000000.0,60033780.0,PG-13,Drama
1624,5,longa_metragem,english,USA,30000000.0,58715510.0,PG,Comedy
1625,5,longa_metragem,english,USA,19000000.0,58156435.0,PG-13,Adventure
1626,6,longa_metragem,english,USA,37000000.0,56044241.0,PG-13,Comedy
1629,7,longa_metragem,english,USA,30000000.0,52937130.0,R,Biography
1630,6,longa_metragem,english,USA,55000000.0,52799004.0,PG-13,Drama
1631,5,longa_metragem,english,USA,27800000.0,55210049.0,PG,Action
1632,5,longa_metragem,english,USA,30000000.0,51432423.0,PG,Comedy
1633,6,longa_metragem,english,USA,30000000.0,51109400.0,PG-13,Comedy
1636,7,longa_metragem,english,USA,30000000.0,53680848.0,PG-13,Drama
1639,6,longa_metragem,english,USA,30000000.0,53021560.0,PG,Comedy
1640,6,longa_metragem,english,USA,30000000.0,45645204.0,R,Action
1642,7,longa_metragem,english,USA,40000000.0,53337608.0,PG,Animation
1644,7,longa_metragem,english,USA,30000000.0,46875468.0,R,Action
1645,7,longa_metragem,english,USA,30000000.0,52418902.0,R,Drama
1646,6,longa_metragem,english,USA,30000000.0,42057340.0,PG-13,Horror
1647,7,longa_metragem,english,USA,25000000.0,42478175.0,PG-13,Drama
1648,7,longa_metragem,english,USA,30000000.0,41407470.0,PG,Comedy
1649,6,longa_metragem,english,USA,30000000.0,42385520.0,PG-13,Drama
1650,5,longa_metragem,english,USA,30000000.0,40118420.0,PG-13,Drama
1651,7,longa_metragem,english,USA,38000000.0,40137776.0,PG-13,Comedy
1652,6,longa_metragem,english,USA,32000000.0,39568996.0,R,Horror
1653,7,longa_metragem,english,USA,30000000.0,42043633.0,R,Fantasy
1654,2,longa_metragem,english,USA,30000000.0,38232624.0,PG-13,Comedy
1655,7,longa_metragem,english,USA,30000000.0,38413606.0,R,Action
1656,6,longa_metragem,english,USA,27000000.0,38122105.0,R,Action
1657,6,longa_metragem,english,USA,25000000.0,38747385.0,PG-13,Comedy
1658,6,longa_metragem,english,USA,30000000.0,40247512.0,PG-13,Action
1660,3,longa_metragem,english,USA,30000000.0,35927406.0,PG-13,Action
1661,6,longa_metragem,english,USA,30000000.0,35565975.0,PG-13,Comedy
1662,5,longa_metragem,english,USA,30000000.0,35266619.0,R,Drama
1663,6,longa_metragem,english,USA,30000000.0,34703228.0,PG-13,Drama
1665,6,longa_metragem,english,USA,30000000.0,38432823.0,PG-13,Crime
1666,5,longa_metragem,english,USA,45000000.0,32095318.0,PG-13,Comedy
1667,7,longa_metragem,english,USA,30000000.0,31743332.0,PG-13,Action
1668,7,longa_metragem,english,USA,30000000.0,32154410.0,R,Crime
1670,7,media_metragem,english,USA,30000000.0,26687172.0,G,Adventure
1671,3,longa_metragem,english,USA,19000000.0,26096584.0,PG-13,Comedy
1672,6,longa_metragem,english,USA,30000000.0,26525834.0,R,Comedy
1673,6,longa_metragem,english,USA,30000000.0,30513940.0,PG-13,Biography
1674,7,longa_metragem,english,USA,30000000.0,23209440.0,R,Drama
1675,5,longa_metragem,english,USA,30000000.0,24048000.0,R,Action
